KEY: a , Value: 6970
KEY: outrageous , Value: 2

KEY: outrages , Value: 2

KEY: outright , Value: 1

KEY: outrun , Value: 2

KEY: outrunning , Value: 1

KEY: outruns , Value: 1

KEY: outsell , Value: 1

KEY: outsells , Value: 1

KEY: outside , Value: 8

KEY: outstare , Value: 1

KEY: outstay , Value: 1

KEY: outstood , Value: 1

KEY: outstretchd , Value: 2

KEY: outstrip , Value: 1

KEY: outswear , Value: 2

KEY: outswell , Value: 1

KEY: outvenoms , Value: 1

KEY: outward , Value: 23

KEY: outwardly , Value: 3

KEY: outwear , Value: 1

KEY: outwent , Value: 1

KEY: oven , Value: 1

KEY: ovens , Value: 1

KEY: over , Value: 88

KEY: overbear , Value: 1

KEY: overblown , Value: 2

KEY: overboard , Value: 3

KEY: overborne , Value: 2

KEY: overbulk , Value: 1

KEY: overbuys , Value: 1

KEY: overcame , Value: 5

KEY: overcast , Value: 1

KEY: overcharged , Value: 1

KEY: overcome , Value: 3

KEY: overdone , Value: 20

KEY: overdones , Value: 2

KEY: overfar , Value: 1

KEY: overflow , Value: 2

KEY: overflown , Value: 1

KEY: overfond , Value: 1

KEY: overglance , Value: 1

KEY: overhead , Value: 1

KEY: overhear , Value: 2

KEY: overheard , Value: 6

KEY: overheardst , Value: 1

KEY: overhold , Value: 1

KEY: overjoyd , Value: 1

KEY: overjoyed , Value: 1

KEY: overlooking , Value: 1

KEY: overmastered , Value: 1

KEY: overpeer , Value: 1

KEY: overshines , Value: 1

KEY: overshot , Value: 1

KEY: overswear , Value: 1

KEY: overtake , Value: 4

KEY: overtaketh , Value: 1

KEY: overthrow , Value: 3

KEY: overthrown , Value: 5

KEY: overture , Value: 4

KEY: overwatchd , Value: 1

KEY: overweening , Value: 2

KEY: overweigh , Value: 1

KEY: overwhelm , Value: 1

KEY: overwhelmd , Value: 1

KEY: ovid , Value: 2

KEY: ovidius , Value: 1

KEY: owe , Value: 35

KEY: owed , Value: 4

KEY: owes , Value: 12

KEY: owest , Value: 2

KEY: oweth , Value: 1

KEY: owing , Value: 1

KEY: owl , Value: 12

KEY: owls , Value: 2

KEY: own , Value: 343

KEY: owner , Value: 8

KEY: owners , Value: 2

KEY: owning , Value: 1

KEY: owns , Value: 1

KEY: ox , Value: 10

KEY: oxen , Value: 3

KEY: oxlips , Value: 2

KEY: oyes , Value: 2

KEY: oyster , Value: 5

KEY: pabylon , Value: 1

KEY: pace , Value: 15

KEY: paced , Value: 3

KEY: paces , Value: 1

KEY: pacified , Value: 1

KEY: pacing , Value: 1

KEY: pack , Value: 12

KEY: packd , Value: 3

KEY: packet , Value: 2

KEY: packing , Value: 2

KEY: packthread , Value: 1

KEY: pad , Value: 1

KEY: paddling , Value: 1

KEY: padua , Value: 38

KEY: pagan , Value: 1

KEY: page , Value: 387

KEY: pageant , Value: 6

KEY: pageantry , Value: 1

KEY: pageants , Value: 4

KEY: pages , Value: 12

KEY: paid , Value: 35

KEY: pail , Value: 2

KEY: pailfuls , Value: 1

KEY: pails , Value: 1

KEY: pain , Value: 23

KEY: paind , Value: 1

KEY: pained , Value: 1

KEY: painedst , Value: 1

KEY: painful , Value: 6

KEY: painfully , Value: 2

KEY: pains , Value: 49

KEY: paint , Value: 7

KEY: painted , Value: 22

KEY: painter , Value: 3

KEY: painting , Value: 8

KEY: paints , Value: 1

KEY: pair , Value: 21

KEY: paird , Value: 1

KEY: pairs , Value: 1

KEY: palabras , Value: 1

KEY: palace , Value: 68

KEY: palaces , Value: 3

KEY: palamedes , Value: 1

KEY: palate , Value: 4

KEY: palates , Value: 2

KEY: palatine , Value: 2

KEY: palating , Value: 1

KEY: pale , Value: 43

KEY: paled , Value: 1

KEY: paleness , Value: 1

KEY: paler , Value: 3

KEY: pallabris , Value: 1

KEY: palm , Value: 9

KEY: palmers , Value: 1

KEY: palms , Value: 1

KEY: palpable , Value: 1

KEY: palsied , Value: 1

KEY: palsies , Value: 1

KEY: palsy , Value: 1

KEY: palter , Value: 1

KEY: paltry , Value: 5

KEY: pamperd , Value: 1

KEY: pancake , Value: 1

KEY: pancakes , Value: 3

KEY: pandar , Value: 19

KEY: pandars , Value: 4

KEY: pandarus , Value: 188

KEY: pander , Value: 3

KEY: panderly , Value: 1

KEY: panders , Value: 2

KEY: panel , Value: 1

KEY: pang , Value: 2

KEY: pangd , Value: 1

KEY: pangs , Value: 7

KEY: pannonians , Value: 2

KEY: pantaloon , Value: 2

KEY: panthino , Value: 21

KEY: pantler , Value: 2

KEY: pants , Value: 1

KEY: panyn , Value: 1

KEY: pap , Value: 3

KEY: paper , Value: 53

KEY: papers , Value: 3

KEY: paphos , Value: 2

KEY: papist , Value: 1

KEY: par , Value: 1

KEY: parable , Value: 1

KEY: paracelsus , Value: 1

KEY: paradise , Value: 7

KEY: paradox , Value: 1

KEY: paradoxes , Value: 1

KEY: paragon , Value: 8

KEY: parallel , Value: 4

KEY: paralleld , Value: 1

KEY: parallels , Value: 2

KEY: paramour , Value: 2

KEY: parasite , Value: 1

KEY: parcel , Value: 6

KEY: parcels , Value: 3

KEY: parch , Value: 1

KEY: parchment , Value: 2

KEY: pard , Value: 4

KEY: pardon , Value: 126

KEY: pardond , Value: 5

KEY: pardoned , Value: 1

KEY: pardoner , Value: 1

KEY: pardons , Value: 3

KEY: pare , Value: 2

KEY: parent , Value: 2

KEY: parentage , Value: 13

KEY: parents , Value: 10

KEY: parfect , Value: 1

KEY: paring , Value: 2

KEY: parings , Value: 1

KEY: paris , Value: 78

KEY: parish , Value: 7

KEY: parishioners , Value: 2

KEY: paritors , Value: 1

KEY: park , Value: 21

KEY: parle , Value: 3

KEY: parley , Value: 2

KEY: parliament , Value: 1

KEY: parlor , Value: 2

KEY: parlous , Value: 2

KEY: parolles , Value: 176

KEY: parrot , Value: 4

KEY: parrots , Value: 2

KEY: parsley , Value: 1

KEY: parson , Value: 19

KEY: parsons , Value: 1

KEY: part , Value: 199

KEY: partake , Value: 3

KEY: partaken , Value: 1

KEY: partaker , Value: 1

KEY: partakes , Value: 1

KEY: parted , Value: 23

KEY: partest , Value: 1

KEY: parthian , Value: 1

KEY: parti , Value: 2

KEY: partial , Value: 3

KEY: participate , Value: 1

KEY: particle , Value: 1

KEY: particular , Value: 18

KEY: particulars , Value: 4

KEY: parties , Value: 6

KEY: parting , Value: 17

KEY: partisans , Value: 1

KEY: partition , Value: 3

KEY: partlet , Value: 1

KEY: partly , Value: 16

KEY: partner , Value: 8

KEY: partnerd , Value: 1

KEY: partners , Value: 1

KEY: partridge , Value: 1

KEY: parts , Value: 53

KEY: party , Value: 13

KEY: pash , Value: 2

KEY: pashed , Value: 1

KEY: pass , Value: 60

KEY: passable , Value: 1

KEY: passado , Value: 1

KEY: passage , Value: 9

KEY: passages , Value: 2

KEY: passant , Value: 1

KEY: passd , Value: 10

KEY: passed , Value: 9

KEY: passenger , Value: 2

KEY: passengers , Value: 1

KEY: passes , Value: 18

KEY: passing , Value: 17

KEY: passion , Value: 52

KEY: passionate , Value: 3

KEY: passioning , Value: 1

KEY: passions , Value: 5

KEY: passport , Value: 2

KEY: passy , Value: 1

KEY: past , Value: 76

KEY: pastime , Value: 11

KEY: pastimes , Value: 1

KEY: pastorals , Value: 1

KEY: pasture , Value: 8

KEY: pasty , Value: 2

KEY: pat , Value: 3

KEY: patch , Value: 9

KEY: patched , Value: 4

KEY: patchery , Value: 1

KEY: patches , Value: 1

KEY: pate , Value: 13

KEY: pated , Value: 3

KEY: patent , Value: 2

KEY: pates , Value: 1

KEY: path , Value: 4

KEY: pathetical , Value: 3

KEY: paths , Value: 3

KEY: patience , Value: 88

KEY: patient , Value: 36

KEY: patiently , Value: 11

KEY: patients , Value: 3

KEY: patines , Value: 1

KEY: patricks , Value: 3

KEY: patrimony , Value: 1

KEY: patroclus , Value: 71

KEY: patron , Value: 4

KEY: patroness , Value: 2

KEY: pattern , Value: 4

KEY: patterns , Value: 1

KEY: pauca , Value: 5

KEY: paucas , Value: 1

KEY: paulina , Value: 83

KEY: paulinas , Value: 2

KEY: paunch , Value: 1

KEY: paunches , Value: 1

KEY: pause , Value: 13

KEY: pausing , Value: 2

KEY: paved , Value: 3

KEY: pavement , Value: 2

KEY: pavilion , Value: 6

KEY: pavilions , Value: 1

KEY: pawn , Value: 10

KEY: pawnd , Value: 1

KEY: pawned , Value: 1

KEY: pay , Value: 61

KEY: payest , Value: 1

KEY: paying , Value: 4

KEY: payment , Value: 6

KEY: payments , Value: 1

KEY: pays , Value: 12

KEY: paysan , Value: 1

KEY: pe , Value: 1

KEY: peace , Value: 154

KEY: peaceable , Value: 2

KEY: peaceably , Value: 1

KEY: peaceful , Value: 3

KEY: peacemaker , Value: 1

KEY: peaces , Value: 1

KEY: peach , Value: 1

KEY: peaches , Value: 1

KEY: peacock , Value: 2

KEY: peacocks , Value: 1

KEY: peaking , Value: 1

KEY: peal , Value: 1

KEY: pear , Value: 3

KEY: peard , Value: 2

KEY: pearl , Value: 14

KEY: pearls , Value: 8

KEY: pears , Value: 1

KEY: peas , Value: 1

KEY: peasant , Value: 9

KEY: peasantry , Value: 1

KEY: peascod , Value: 3

KEY: pease , Value: 2

KEY: peaseblossom , Value: 11

KEY: peat , Value: 2

KEY: peaten , Value: 1

KEY: pebble , Value: 2

KEY: peck , Value: 3

KEY: peckd , Value: 1

KEY: pecks , Value: 1

KEY: peculiar , Value: 3

KEY: pecus , Value: 1

KEY: pedant , Value: 36

KEY: pedantical , Value: 1

KEY: pedascule , Value: 1

KEY: pedlar , Value: 4

KEY: pedlars , Value: 3

KEY: pedler , Value: 1

KEY: pedro , Value: 151

KEY: peds , Value: 1

KEY: peeld , Value: 1

KEY: peep , Value: 5

KEY: peepeth , Value: 1

KEY: peeping , Value: 2

KEY: peeps , Value: 1

KEY: peer , Value: 5

KEY: peereth , Value: 1

KEY: peering , Value: 3

KEY: peerless , Value: 4

KEY: peers , Value: 3

KEY: peevish , Value: 14

KEY: peevishly , Value: 1

KEY: peg , Value: 2

KEY: pegasus , Value: 1

KEY: peize , Value: 1

KEY: pelf , Value: 1

KEY: pelion , Value: 1

KEY: pell , Value: 1

KEY: pelter , Value: 1

KEY: pelting , Value: 3

KEY: pen , Value: 21

KEY: penalties , Value: 2

KEY: penalty , Value: 11

KEY: penance , Value: 11

KEY: pence , Value: 11

KEY: pencils , Value: 1

KEY: pendent , Value: 2

KEY: penetrate , Value: 5

KEY: penitence , Value: 3

KEY: penitent , Value: 9

KEY: penitential , Value: 1

KEY: penitently , Value: 1

KEY: penitents , Value: 1

KEY: pennd , Value: 3

KEY: penned , Value: 1

KEY: penny , Value: 12

KEY: pennyworth , Value: 4

KEY: pense , Value: 1

KEY: pension , Value: 1

KEY: pensioners , Value: 2

KEY: pent , Value: 3

KEY: pentapolis , Value: 7

KEY: pentecost , Value: 2

KEY: penthesilea , Value: 1

KEY: penthouse , Value: 1

KEY: penury , Value: 3

KEY: people , Value: 39

KEY: peopled , Value: 3

KEY: peoples , Value: 3

KEY: pepin , Value: 2

KEY: pepper , Value: 2

KEY: per , Value: 1

KEY: peradventure , Value: 7

KEY: peradventures , Value: 1

KEY: perceive , Value: 41

KEY: perceived , Value: 4

KEY: perceives , Value: 1

KEY: perceiveth , Value: 1

KEY: perch , Value: 2

KEY: perchance , Value: 26

KEY: perdie , Value: 1

KEY: perdita , Value: 39

KEY: perdition , Value: 5

KEY: perdonato , Value: 1

KEY: perdurably , Value: 1

KEY: perdy , Value: 1

KEY: peregrinate , Value: 1

KEY: peremptory , Value: 5

KEY: perfect , Value: 26

KEY: perfected , Value: 2

KEY: perfectest , Value: 1

KEY: perfection , Value: 13

KEY: perfections , Value: 6

KEY: perfectly , Value: 2

KEY: perfectness , Value: 1

KEY: perfidious , Value: 3

KEY: perforce , Value: 11

KEY: perform , Value: 19

KEY: performance , Value: 7

KEY: performd , Value: 15

KEY: performed , Value: 3

KEY: performer , Value: 1

KEY: performers , Value: 1

KEY: performing , Value: 1

KEY: performs , Value: 1

KEY: perfume , Value: 4

KEY: perfumed , Value: 3

KEY: perfumer , Value: 1

KEY: perfumes , Value: 2

KEY: perge , Value: 2

KEY: perhaps , Value: 22

KEY: pericles , Value: 183

KEY: perigenia , Value: 1

KEY: perigort , Value: 1

KEY: peril , Value: 22

KEY: perilous , Value: 3

KEY: perils , Value: 2

KEY: period , Value: 3

KEY: periods , Value: 1

KEY: perish , Value: 11

KEY: perishd , Value: 3

KEY: perished , Value: 1

KEY: perishen , Value: 1

KEY: perishest , Value: 1

KEY: perishing , Value: 2

KEY: periwig , Value: 2

KEY: perjure , Value: 1

KEY: perjured , Value: 14

KEY: perjury , Value: 11

KEY: permissive , Value: 1

KEY: permit , Value: 2

KEY: pernicious , Value: 6

KEY: perpend , Value: 3

KEY: perpetual , Value: 8

KEY: perpetually , Value: 3

KEY: perpetuity , Value: 2

KEY: perplexd , Value: 3

KEY: perplexity , Value: 3

KEY: pers , Value: 1

KEY: persecuted , Value: 1

KEY: perseus , Value: 2

KEY: persever , Value: 6

KEY: perseverance , Value: 1

KEY: persevers , Value: 1

KEY: persia , Value: 1

KEY: persian , Value: 1

KEY: persist , Value: 1

KEY: persistive , Value: 1

KEY: persists , Value: 1

KEY: person , Value: 49

KEY: personage , Value: 3

KEY: personages , Value: 1

KEY: personal , Value: 3

KEY: personally , Value: 1

KEY: personated , Value: 1

KEY: personates , Value: 1

KEY: persons , Value: 10

KEY: perspective , Value: 2

KEY: perspicuous , Value: 1

KEY: persuade , Value: 15

KEY: persuaded , Value: 9

KEY: persuades , Value: 2

KEY: persuasion , Value: 12

KEY: pert , Value: 2

KEY: pertain , Value: 1

KEY: pertains , Value: 1

KEY: pertinent , Value: 1

KEY: pertly , Value: 2

KEY: perttaunt , Value: 1

KEY: perturbation , Value: 1

KEY: perturbd , Value: 1

KEY: peruse , Value: 8

KEY: perused , Value: 2

KEY: perversely , Value: 1

KEY: perverseness , Value: 1

KEY: pervert , Value: 2

KEY: perverted , Value: 1

KEY: pestered , Value: 1

KEY: pestiferous , Value: 1

KEY: pestilence , Value: 4

KEY: peter , Value: 31

KEY: peters , Value: 1

KEY: petition , Value: 7

KEY: petitionary , Value: 1

KEY: petitioner , Value: 1

KEY: petitioners , Value: 1

KEY: petitions , Value: 3

KEY: petruchio , Value: 205

KEY: petruchios , Value: 5

KEY: petter , Value: 3

KEY: petticoat , Value: 3

KEY: petticoats , Value: 1

KEY: pettish , Value: 1

KEY: pettitoes , Value: 1

KEY: petty , Value: 9

KEY: pewter , Value: 1

KEY: phaeton , Value: 1

KEY: phantasime , Value: 1

KEY: phantasimes , Value: 1

KEY: pharaohs , Value: 1

KEY: pheasant , Value: 2

KEY: phebe , Value: 45

KEY: phebes , Value: 2

KEY: pheezar , Value: 1

KEY: pheeze , Value: 2

KEY: phibbus , Value: 1

KEY: philario , Value: 16

KEY: philarios , Value: 4

KEY: philarmonus , Value: 1

KEY: philemon , Value: 4

KEY: philemons , Value: 1

KEY: philip , Value: 4

KEY: phillida , Value: 1

KEY: philomel , Value: 3

KEY: philosopher , Value: 4

KEY: philosophers , Value: 1

KEY: philosophical , Value: 1

KEY: philosophy , Value: 6

KEY: philostrate , Value: 13

KEY: philoten , Value: 3

KEY: phlegmatic , Value: 1

KEY: phoebe , Value: 2

KEY: phoebus , Value: 7

KEY: phoenix , Value: 8

KEY: phrase , Value: 7

KEY: phrases , Value: 4

KEY: phrygia , Value: 3

KEY: phrygian , Value: 4

KEY: physic , Value: 17

KEY: physician , Value: 11

KEY: physicians , Value: 5

KEY: physics , Value: 1

KEY: pia , Value: 3

KEY: pible , Value: 1

KEY: pick , Value: 11

KEY: pickaxes , Value: 1

KEY: pickd , Value: 6

KEY: picked , Value: 3

KEY: picker , Value: 1

KEY: picking , Value: 3

KEY: pickle , Value: 3

KEY: picklock , Value: 1

KEY: pickt , Value: 1

KEY: picture , Value: 29

KEY: pictured , Value: 1

KEY: pictures , Value: 5

KEY: pid , Value: 1

KEY: pie , Value: 4

KEY: piece , Value: 43

KEY: pieced , Value: 2

KEY: pieces , Value: 15

KEY: pied , Value: 3

KEY: piedness , Value: 1

KEY: pierce , Value: 8

KEY: pierced , Value: 4

KEY: pierces , Value: 2

KEY: pierceth , Value: 1

KEY: piercing , Value: 4

KEY: piers , Value: 1

KEY: pies , Value: 1

KEY: piety , Value: 1

KEY: pig , Value: 4

KEY: pigeon , Value: 2

KEY: pigeons , Value: 4

KEY: pight , Value: 2

KEY: pigmies , Value: 1

KEY: pignuts , Value: 1

KEY: pigrogromitus , Value: 1

KEY: pike , Value: 2

KEY: pikes , Value: 3

KEY: pilch , Value: 1

KEY: pilchards , Value: 1

KEY: pile , Value: 6

KEY: piled , Value: 5

KEY: pilgrim , Value: 8

KEY: pilgrimage , Value: 6

KEY: pillar , Value: 2

KEY: pillars , Value: 1

KEY: pillory , Value: 2

KEY: pillow , Value: 8

KEY: pills , Value: 2

KEY: pilot , Value: 2

KEY: pilots , Value: 2

KEY: pimpernell , Value: 1

KEY: pin , Value: 15

KEY: pinch , Value: 25

KEY: pinchd , Value: 6

KEY: pinched , Value: 1

KEY: pinches , Value: 2

KEY: pinching , Value: 2

KEY: pinchs , Value: 1

KEY: pine , Value: 9

KEY: pined , Value: 2

KEY: pines , Value: 2

KEY: pinfold , Value: 1

KEY: pinioned , Value: 1

KEY: pinnace , Value: 1

KEY: pins , Value: 3

KEY: pinse , Value: 1

KEY: pioned , Value: 1

KEY: pious , Value: 3

KEY: pip , Value: 1

KEY: pipe , Value: 8

KEY: piper , Value: 1

KEY: pipers , Value: 1

KEY: pipes , Value: 3

KEY: piping , Value: 1

KEY: pippins , Value: 1

KEY: pirate , Value: 9

KEY: pirates , Value: 7

KEY: pisa , Value: 14

KEY: pisanio , Value: 103

KEY: pisanios , Value: 1

KEY: piss , Value: 2

KEY: pissing , Value: 1

KEY: pistol , Value: 41

KEY: pistols , Value: 2

KEY: pit , Value: 4

KEY: pitch , Value: 10

KEY: pitched , Value: 2

KEY: pitchers , Value: 1

KEY: pitchy , Value: 1

KEY: piteous , Value: 5

KEY: pith , Value: 2

KEY: pithy , Value: 1

KEY: pitied , Value: 7

KEY: pities , Value: 2

KEY: pitiful , Value: 8

KEY: pitifully , Value: 2

KEY: pitiless , Value: 2

KEY: pits , Value: 1

KEY: pittance , Value: 1

KEY: pittie , Value: 1

KEY: pittikins , Value: 1

KEY: pity , Value: 93

KEY: pitying , Value: 1

KEY: piu , Value: 1

KEY: place , Value: 192

KEY: placed , Value: 8

KEY: places , Value: 17

KEY: placing , Value: 1

KEY: placket , Value: 2

KEY: plackets , Value: 2

KEY: plague , Value: 25

KEY: plagued , Value: 1

KEY: plagues , Value: 7

KEY: plaguy , Value: 1

KEY: plain , Value: 51

KEY: plainer , Value: 3

KEY: plainest , Value: 1

KEY: plainings , Value: 1

KEY: plainly , Value: 8

KEY: plainness , Value: 3

KEY: plains , Value: 9

KEY: plaintiff , Value: 2

KEY: plaintiffs , Value: 1

KEY: planched , Value: 1

KEY: planet , Value: 4

KEY: planets , Value: 4

KEY: plant , Value: 4

KEY: plantage , Value: 1

KEY: plantain , Value: 4

KEY: plantation , Value: 1

KEY: planted , Value: 4

KEY: planteth , Value: 1

KEY: plants , Value: 4

KEY: plash , Value: 1

KEY: plaster , Value: 2

KEY: plate , Value: 2

KEY: platform , Value: 1

KEY: plausible , Value: 1

KEY: plausive , Value: 2

KEY: play , Value: 153

KEY: playd , Value: 18

KEY: played , Value: 12

KEY: player , Value: 5

KEY: players , Value: 8

KEY: playfellow , Value: 3

KEY: playing , Value: 8

KEY: plays , Value: 17

KEY: plea , Value: 5

KEY: pleached , Value: 2

KEY: plead , Value: 19

KEY: pleaded , Value: 1

KEY: pleading , Value: 1

KEY: pleads , Value: 1

KEY: pleasant , Value: 19

KEY: pleasantly , Value: 1

KEY: pleasantst , Value: 1

KEY: please , Value: 189

KEY: pleased , Value: 35

KEY: pleaser , Value: 1

KEY: pleases , Value: 11

KEY: pleaseth , Value: 7

KEY: pleasing , Value: 7

KEY: pleasure , Value: 69

KEY: pleasures , Value: 13

KEY: pledge , Value: 4

KEY: plenteous , Value: 2

KEY: plentiful , Value: 2

KEY: plentifully , Value: 3

KEY: plenty , Value: 8

KEY: plentys , Value: 1

KEY: pless , Value: 4

KEY: plessed , Value: 1

KEY: plessing , Value: 1

KEY: plies , Value: 1

KEY: plight , Value: 7

KEY: plighted , Value: 1

KEY: plod , Value: 3

KEY: plodders , Value: 1

KEY: plodding , Value: 1

KEY: plot , Value: 18

KEY: plots , Value: 5

KEY: plotted , Value: 3

KEY: plough , Value: 2

KEY: ploughed , Value: 1

KEY: ploughman , Value: 3

KEY: ploughmens , Value: 1

KEY: pluck , Value: 35

KEY: pluckd , Value: 2

KEY: plucked , Value: 5

KEY: plucking , Value: 3

KEY: plucks , Value: 3

KEY: pluckt , Value: 1

KEY: plume , Value: 4

KEY: plumes , Value: 2

KEY: plummet , Value: 3

KEY: plunge , Value: 3

KEY: plunged , Value: 1

KEY: plural , Value: 2

KEY: pluto , Value: 2

KEY: plutos , Value: 1

KEY: plutus , Value: 2

KEY: ply , Value: 3

KEY: pocket , Value: 13

KEY: pockets , Value: 1

KEY: pody , Value: 1

KEY: poesy , Value: 3

KEY: poet , Value: 5

KEY: poetical , Value: 4

KEY: poetry , Value: 7

KEY: poets , Value: 3

KEY: poins , Value: 1

KEY: point , Value: 54

KEY: pointed , Value: 4

KEY: pointing , Value: 2

KEY: points , Value: 9

KEY: poise , Value: 2

KEY: poised , Value: 2

KEY: poising , Value: 1

KEY: poison , Value: 22

KEY: poisond , Value: 4

KEY: poisoner , Value: 1

KEY: poisonous , Value: 3

KEY: poisons , Value: 4

KEY: poke , Value: 1

KEY: poking , Value: 1

KEY: poland , Value: 2

KEY: pold , Value: 1

KEY: pole , Value: 3

KEY: polecat , Value: 1

KEY: polecats , Value: 2

KEY: policy , Value: 12

KEY: politic , Value: 8

KEY: politician , Value: 1

KEY: politicians , Value: 1

KEY: politicly , Value: 1

KEY: polixenes , Value: 79

KEY: polixenestwas , Value: 1

KEY: poll , Value: 2

KEY: pollusion , Value: 1

KEY: polluted , Value: 1

KEY: pollution , Value: 2

KEY: polydamas , Value: 1

KEY: polydore , Value: 5

KEY: polydote , Value: 3

KEY: polyxena , Value: 1

KEY: polyxenes , Value: 1

KEY: pomander , Value: 1

KEY: pomegranate , Value: 1

KEY: pomewater , Value: 1

KEY: pommel , Value: 1

KEY: pomp , Value: 6

KEY: pompae , Value: 1

KEY: pompey , Value: 113

KEY: pomphey , Value: 2

KEY: pompion , Value: 2

KEY: pompous , Value: 2

KEY: pon , Value: 1

KEY: pond , Value: 3

KEY: ponderous , Value: 2

KEY: ponds , Value: 1

KEY: poniards , Value: 2

KEY: pool , Value: 3

KEY: pooped , Value: 1

KEY: poor , Value: 252

KEY: poorer , Value: 2

KEY: poorest , Value: 1

KEY: poorly , Value: 2

KEY: poppd , Value: 1

KEY: popular , Value: 1

KEY: populous , Value: 1

KEY: por , Value: 2

KEY: porch , Value: 1

KEY: pore , Value: 2

KEY: pork , Value: 3

KEY: porpentine , Value: 6

KEY: porpus , Value: 1

KEY: porridge , Value: 6

KEY: porringer , Value: 1

KEY: port , Value: 9

KEY: portable , Value: 1

KEY: portage , Value: 1

KEY: portend , Value: 1

KEY: portends , Value: 2

KEY: portents , Value: 1

KEY: porter , Value: 8

KEY: portia , Value: 142

KEY: portias , Value: 9

KEY: portion , Value: 4

KEY: portly , Value: 4

KEY: portotartarosa , Value: 1
